,Block AGuD,Block E,Block F,Block GT 11,Block GT 12,Block GT1,Block GT2,DESBR____CHP____,Emsland B,Emsland C,Emsland D,Gersteinwerk F,Gersteinwerk G,Gersteinwerk I,Gersteinwerk K1,GuD Dormagen,GuD-Anlage-HKW-Merkenich,HERDECKE_H6,HKW IIIB,KMW_KW2,KMW_KW3,KW Hamm-Uentrop Block 10,KW Hamm-Uentrop Block 20,Knapsack 1,Knapsack 2,NIEHL-3,NIEHL-II-DT,NIEHL-II-GT,Weisweiler VGT - BI. G,Weisweiler VGT - BI. H,Block B,Franken I Block 1,Franken I Block 2 + GT,GKB Mittelsbueren GuD,GuD-Block,Huntorf GT,Irsching 3,Irsching 4,Irsching 5,KW Mittelsbueren Block 4,Staudinger 4,Sued GuD1 GT2,Sued GuD1 GT3,Sued GuD2 DT60,Sued GuD2 GT61,Sued GuD2 GT62,HKW West Block 4,Küstenkraftwerk,GTHKW Nossener Bruecke,HKW Klingenberg 1-3,HKW Lichterfelde Block 1,HKW Mitte GUD,HKW Nord GuD Nord,HKW Tiefstack GuD,Lichterfelde GUD
,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas
2019-05-23 14:00:00+02:00,96.0,,537.0,180.0,175.0,0.0,161.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,339.0,128.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,121.0,0.0,78.0,79.0,0.0,0.0,0.0,,,119.0,63.0,0.0,0.0,1.0,22.0,300.0
2019-05-23 15:00:00+02:00,91.0,,542.0,183.0,178.0,0.0,160.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,390.0,0.0,0.0,0.0,0.0,407.0,128.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,126.0,0.0,76.0,79.0,0.0,0.0,0.0,,,119.0,62.0,0.0,0.0,1.0,13.0,300.0
2019-05-23 16:00:00+02:00,90.0,,538.0,182.0,177.0,0.0,160.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382.0,0.0,0.0,0.0,0.0,381.0,126.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,132.0,0.0,2.0,79.0,0.0,0.0,0.0,,,119.0,63.0,0.0,0.0,1.0,0.0,301.0
2019-05-23 17:00:00+02:00,94.0,,545.0,194.0,187.0,0.0,160.0,42.0,79.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,398.0,0.0,0.0,0.0,0.0,414.0,125.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,79.0,0.0,0.0,0.0,,,141.0,62.0,0.0,0.0,1.0,0.0,301.0
2019-05-23 18:00:00+02:00,95.0,,548.0,193.0,188.0,0.0,159.0,42.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,376.0,0.0,0.0,0.0,0.0,407.0,125.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,79.0,0.0,0.0,0.0,,,142.0,63.0,0.0,0.0,1.0,0.0,301.0
2019-05-23 19:00:00+02:00,95.0,,558.0,190.0,184.0,0.0,160.0,42.0,129.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,412.0,0.0,0.0,0.0,0.0,419.0,125.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,79.0,0.0,0.0,0.0,,,142.0,62.0,0.0,0.0,1.0,0.0,301.0
2019-05-23 20:00:00+02:00,96.0,,561.0,189.0,184.0,0.0,160.0,43.0,132.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,415.0,0.0,0.0,0.0,0.0,421.0,126.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,79.0,0.0,0.0,0.0,,,142.0,62.0,0.0,0.0,1.0,0.0,301.0
2019-05-23 21:00:00+02:00,96.0,,563.0,189.0,184.0,0.0,160.0,44.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,418.0,0.0,0.0,0.0,0.0,421.0,128.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,83.0,0.0,0.0,0.0,,,143.0,62.0,0.0,0.0,1.0,0.0,300.0
2019-05-23 22:00:00+02:00,97.0,,570.0,191.0,185.0,0.0,161.0,43.0,136.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,423.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,79.0,0.0,0.0,0.0,,,145.0,62.0,0.0,0.0,1.0,14.0,300.0
2019-05-23 23:00:00+02:00,74.0,,572.0,192.0,186.0,0.0,162.0,47.0,126.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,394.0,0.0,0.0,0.0,0.0,420.0,130.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,,,120.0,62.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 00:00:00+02:00,0.0,,559.0,173.0,168.0,0.0,163.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,409.0,0.0,0.0,0.0,0.0,424.0,130.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.0,62.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 01:00:00+02:00,0.0,,561.0,174.0,169.0,0.0,163.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,422.0,0.0,0.0,0.0,0.0,424.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,62.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 02:00:00+02:00,0.0,,564.0,166.0,161.0,0.0,164.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,424.0,0.0,0.0,0.0,0.0,425.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,62.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 03:00:00+02:00,0.0,,566.0,163.0,158.0,0.0,165.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382.0,0.0,0.0,0.0,0.0,418.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 04:00:00+02:00,0.0,,567.0,164.0,159.0,0.0,166.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,341.0,0.0,0.0,0.0,0.0,416.0,110.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 05:00:00+02:00,0.0,,566.0,164.0,159.0,0.0,166.0,46.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,325.0,0.0,0.0,0.0,0.0,396.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,4.0,0.0,0.0,0.0,,,83.0,73.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 06:00:00+02:00,0.0,,571.0,162.0,157.0,0.0,166.0,46.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,367.0,0.0,0.0,0.0,0.0,418.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,69.0,0.0,0.0,0.0,,,148.0,81.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 07:00:00+02:00,0.0,,571.0,163.0,158.0,0.0,166.0,49.0,132.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,434.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,86.0,0.0,0.0,0.0,,,147.0,81.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 08:00:00+02:00,0.0,,578.0,174.0,169.0,0.0,164.0,46.0,134.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,424.0,0.0,0.0,0.0,0.0,431.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,85.0,0.0,0.0,0.0,,,145.0,81.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 09:00:00+02:00,0.0,,571.0,173.0,173.0,0.0,157.0,44.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.0,0.0,0.0,0.0,0.0,429.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,83.0,0.0,0.0,0.0,,,120.0,81.0,0.0,0.0,1.0,13.0,301.0
2019-05-24 10:00:00+02:00,0.0,,568.0,167.0,143.0,31.0,148.0,44.0,132.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,346.0,0.0,0.0,0.0,0.0,403.0,128.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,82.0,0.0,0.0,0.0,,,101.0,80.0,0.0,0.0,1.0,54.0,301.0
2019-05-24 11:00:00+02:00,0.0,,564.0,142.0,137.0,78.0,139.0,43.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,265.0,0.0,0.0,0.0,0.0,321.0,106.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,81.0,0.0,0.0,0.0,,,100.0,63.0,0.0,0.0,1.0,51.0,300.0
2019-05-24 12:00:00+02:00,0.0,,541.0,128.0,123.0,111.0,118.0,43.0,131.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,367.0,0.0,0.0,0.0,0.0,372.0,126.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,81.0,0.0,0.0,0.0,,,100.0,61.0,0.0,0.0,1.0,52.0,301.0
2019-05-24 13:00:00+02:00,0.0,,540.0,128.0,123.0,123.0,123.0,44.0,130.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,372.0,0.0,0.0,0.0,0.0,352.0,126.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,0.0,,,100.0,62.0,0.0,0.0,1.0,53.0,301.0
2019-05-24 14:00:00+02:00,0.0,,536.0,127.0,122.0,125.0,125.0,44.0,127.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,317.0,0.0,0.0,0.0,0.0,375.0,125.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,73.0,0.0,0.0,0.0,,,101.0,60.0,0.0,0.0,1.0,20.0,300.0
2019-05-24 15:00:00+02:00,0.0,,532.0,127.0,122.0,125.0,125.0,44.0,127.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,326.0,0.0,0.0,0.0,0.0,334.0,120.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,69.0,0.0,0.0,0.0,,,100.0,55.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 16:00:00+02:00,0.0,,533.0,125.0,120.0,125.0,125.0,44.0,128.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,394.0,0.0,0.0,0.0,0.0,408.0,125.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,69.0,0.0,0.0,0.0,,,101.0,53.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 17:00:00+02:00,0.0,,527.0,123.0,118.0,125.0,125.0,44.0,130.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,366.0,0.0,0.0,0.0,0.0,398.0,126.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,69.0,0.0,0.0,0.0,,,137.0,51.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 18:00:00+02:00,0.0,,531.0,128.0,123.0,125.0,125.0,44.0,132.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,367.0,0.0,0.0,0.0,0.0,404.0,126.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,69.0,0.0,0.0,0.0,,,137.0,50.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 19:00:00+02:00,0.0,,546.0,132.0,127.0,125.0,125.0,44.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,405.0,0.0,0.0,0.0,0.0,418.0,126.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,69.0,0.0,0.0,0.0,,,138.0,50.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 20:00:00+02:00,0.0,,549.0,131.0,126.0,125.0,125.0,44.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,0.0,0.0,0.0,0.0,418.0,127.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,69.0,0.0,0.0,0.0,,,139.0,50.0,0.0,0.0,1.0,0.0,300.0
2019-05-24 21:00:00+02:00,0.0,,549.0,131.0,126.0,117.0,134.0,44.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,418.0,128.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,10.0,0.0,0.0,0.0,,,140.0,50.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 22:00:00+02:00,0.0,,549.0,131.0,126.0,104.0,140.0,44.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,411.0,0.0,0.0,0.0,0.0,422.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,,,141.0,33.0,0.0,0.0,1.0,0.0,301.0
2019-05-24 23:00:00+02:00,0.0,,548.0,160.0,154.0,59.0,140.0,45.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,425.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,,,121.0,32.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 00:00:00+02:00,0.0,,573.0,180.0,175.0,0.0,161.0,45.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,419.0,0.0,0.0,0.0,0.0,274.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137.0,32.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 01:00:00+02:00,0.0,,580.0,178.0,173.0,0.0,162.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,428.0,0.0,0.0,0.0,0.0,307.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.0,32.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 02:00:00+02:00,0.0,,578.0,178.0,173.0,0.0,163.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,429.0,0.0,0.0,0.0,0.0,325.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,32.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 03:00:00+02:00,0.0,,577.0,179.0,173.0,0.0,163.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,432.0,0.0,0.0,0.0,0.0,334.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,37.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 04:00:00+02:00,0.0,,577.0,178.0,173.0,0.0,163.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.0,0.0,0.0,0.0,0.0,332.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,42.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 05:00:00+02:00,0.0,,575.0,179.0,173.0,0.0,163.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.0,0.0,0.0,0.0,0.0,320.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,52.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 06:00:00+02:00,0.0,,573.0,179.0,174.0,0.0,163.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.0,0.0,0.0,0.0,0.0,329.0,132.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,58.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 07:00:00+02:00,0.0,,576.0,180.0,175.0,15.0,151.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,434.0,0.0,0.0,0.0,0.0,329.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 08:00:00+02:00,0.0,,573.0,178.0,173.0,78.0,118.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,434.0,0.0,0.0,0.0,0.0,317.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 09:00:00+02:00,0.0,,564.0,143.0,138.0,113.0,119.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,433.0,0.0,0.0,0.0,0.0,302.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 10:00:00+02:00,0.0,,566.0,133.0,128.0,114.0,116.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,429.0,0.0,0.0,0.0,0.0,298.0,132.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 11:00:00+02:00,0.0,,566.0,134.0,129.0,114.0,116.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,427.0,0.0,0.0,0.0,0.0,300.0,131.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 12:00:00+02:00,0.0,,577.0,134.0,129.0,114.0,116.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,425.0,0.0,0.0,0.0,0.0,299.0,131.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 13:00:00+02:00,0.0,,574.0,133.0,128.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,423.0,0.0,0.0,0.0,0.0,304.0,130.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 14:00:00+02:00,0.0,,550.0,135.0,131.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,419.0,0.0,0.0,0.0,0.0,307.0,129.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.0,61.0,0.0,0.0,1.0,0.0,301.0
2019-05-25 15:00:00+02:00,0.0,,548.0,137.0,132.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,396.0,0.0,0.0,0.0,0.0,306.0,129.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 16:00:00+02:00,0.0,,545.0,138.0,133.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,414.0,0.0,0.0,0.0,0.0,306.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 17:00:00+02:00,0.0,,558.0,138.0,133.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.0,0.0,0.0,0.0,0.0,287.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.0,61.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 18:00:00+02:00,0.0,,558.0,139.0,134.0,114.0,116.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,417.0,0.0,0.0,0.0,0.0,299.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,,,110.0,62.0,0.0,0.0,1.0,0.0,300.0
2019-05-25 19:00:00+02:00,0.0,,559.0,147.0,142.0,120.0,120.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,424.0,0.0,0.0,0.0,0.0,300.0,129.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140.0,60.0,0.0,0.0,1.0,0.0,300.0
